time	V(bit0)	V(bit1)	V(bit2)	V(bit3)	V(bitline0)	V(bitline1)
4.479467231388891e-08	1.010341e-01	1.010337e-01	1.017918e+00	1.017917e+00	4.279394e-02	1.079086e+00
4.501928168888891e-08	9.506917e-02	9.506884e-02	1.024110e+00	1.024109e+00	4.029242e-02	1.084263e+00
4.524389106388892e-08	8.947158e-02	8.947129e-02	1.030198e+00	1.030197e+00	3.795049e-02	1.089345e+00
4.546850043888892e-08	8.421937e-02	8.421911e-02	1.036182e+00	1.036181e+00	3.575780e-02	1.094334e+00
4.569310981388892e-08	7.929180e-02	7.929157e-02	1.042064e+00	1.042063e+00	3.370468e-02	1.099230e+00
4.591771918888892e-08	7.466932e-02	7.466913e-02	1.047845e+00	1.047845e+00	3.178212e-02	1.104036e+00
4.614232856388893e-08	7.033348e-02	7.033332e-02	1.053526e+00	1.053526e+00	2.998168e-02	1.108752e+00
4.636693793888893e-08	6.626686e-02	6.626672e-02	1.059108e+00	1.059108e+00	2.829548e-02	1.113381e+00
4.659154731388893e-08	6.245307e-02	6.245295e-02	1.064592e+00	1.064592e+00	2.671618e-02	1.117922e+00
4.681615668888894e-08	5.887664e-02	5.887654e-02	1.069980e+00	1.069980e+00	2.523688e-02	1.122379e+00
4.704076606388894e-08	5.552303e-02	5.552294e-02	1.075272e+00	1.075272e+00	2.385116e-02	1.126751e+00
4.726537543888894e-08	5.237854e-02	5.237846e-02	1.080470e+00	1.080470e+00	2.255302e-02	1.131041e+00
4.748998481388894e-08	4.943027e-02	4.943021e-02	1.085576e+00	1.085576e+00	2.133682e-02	1.135250e+00
4.771459418888895e-08	4.666613e-02	4.666607e-02	1.090589e+00	1.090589e+00	2.019733e-02	1.139379e+00
4.793920356388895e-08	4.407470e-02	4.407466e-02	1.095512e+00	1.095512e+00	1.912962e-02	1.143430e+00
4.816381293888895e-08	4.164529e-02	4.164525e-02	1.100346e+00	1.100346e+00	1.812911e-02	1.147403e+00
4.838842231388895e-08	3.936782e-02	3.936779e-02	1.105092e+00	1.105092e+00	1.719149e-02	1.151300e+00
4.861303168888896e-08	3.723285e-02	3.723282e-02	1.109752e+00	1.109751e+00	1.631276e-02	1.155123e+00
4.883764106388896e-08	3.523149e-02	3.523147e-02	1.114325e+00	1.114325e+00	1.548914e-02	1.158872e+00
4.906225043888896e-08	3.335541e-02	3.335540e-02	1.118815e+00	1.118815e+00	1.471713e-02	1.162549e+00
4.928685981388897e-08	3.159679e-02	3.159678e-02	1.123222e+00	1.123222e+00	1.399345e-02	1.166155e+00
4.951146918888897e-08	2.994828e-02	2.994826e-02	1.127547e+00	1.127547e+00	1.331500e-02	1.169692e+00
4.973607856388897e-08	2.840298e-02	2.840297e-02	1.131792e+00	1.131792e+00	1.267891e-02	1.173160e+00
4.996068793888897e-08	2.695443e-02	2.695442e-02	1.135957e+00	1.135957e+00	1.208250e-02	1.176561e+00
5.018529731388898e-08	2.559656e-02	2.559655e-02	1.140045e+00	1.140045e+00	1.152324e-02	1.179895e+00
5.040990668888898e-08	2.432368e-02	2.432368e-02	1.144056e+00	1.144056e+00	1.099877e-02	1.183165e+00
5.063451606388898e-08	2.313046e-02	2.313045e-02	1.147992e+00	1.147992e+00	1.050689e-02	1.186371e+00
5.085912543888899e-08	2.201188e-02	2.201188e-02	1.151853e+00	1.151853e+00	1.004553e-02	1.189515e+00
5.108373481388899e-08	2.096327e-02	2.096326e-02	1.155641e+00	1.155641e+00	9.612759e-03	1.192597e+00
5.130834418888899e-08	1.998020e-02	1.998020e-02	1.159358e+00	1.159358e+00	9.206773e-03	1.195618e+00
5.153295356388899e-08	1.905857e-02	1.905857e-02	1.163004e+00	1.163004e+00	8.825880e-03	1.198581e+00
5.175756293888900e-08	1.819451e-02	1.819451e-02	1.166580e+00	1.166580e+00	8.468493e-03	1.201485e+00
5.198217231388900e-08	1.738439e-02	1.738439e-02	1.170088e+00	1.170088e+00	8.133132e-03	1.204331e+00
5.220678168888900e-08	1.662482e-02	1.662482e-02	1.173529e+00	1.173529e+00	7.818407e-03	1.207122e+00
5.243139106388901e-08	1.591261e-02	1.591261e-02	1.176904e+00	1.176904e+00	7.523022e-03	1.209857e+00
5.265600043888901e-08	1.524478e-02	1.524478e-02	1.180214e+00	1.180214e+00	7.245758e-03	1.212539e+00
5.288060981388901e-08	1.461854e-02	1.461854e-02	1.183460e+00	1.183460e+00	6.985480e-03	1.215167e+00
5.310521918888901e-08	1.403127e-02	1.403127e-02	1.186644e+00	1.186644e+00	6.741119e-03	1.217743e+00
5.332982856388902e-08	1.348052e-02	1.348051e-02	1.189766e+00	1.189766e+00	6.511681e-03	1.220268e+00
5.355443793888902e-08	1.296398e-02	1.296398e-02	1.192827e+00	1.192827e+00	6.296228e-03	1.222743e+00
5.377904731388902e-08	1.247950e-02	1.247950e-02	1.195829e+00	1.195829e+00	6.093889e-03	1.225168e+00
5.400365668888903e-08	1.202508e-02	1.202508e-02	1.198773e+00	1.198773e+00	5.903843e-03	1.227545e+00
5.422826606388903e-08	1.159881e-02	1.159881e-02	1.201659e+00	1.201659e+00	5.725325e-03	1.229874e+00
5.445287543888903e-08	1.119892e-02	1.119892e-02	1.204489e+00	1.204489e+00	5.557614e-03	1.232157e+00
5.467748481388903e-08	1.082376e-02	1.082376e-02	1.207264e+00	1.207264e+00	5.400041e-03	1.234394e+00
5.490209418888904e-08	1.047178e-02	1.047178e-02	1.209984e+00	1.209984e+00	5.251973e-03	1.236586e+00
5.512670356388904e-08	1.014152e-02	1.014152e-02	1.212651e+00	1.212651e+00	5.112823e-03	1.238734e+00
5.535131293888904e-08	9.831610e-03	9.831610e-03	1.215265e+00	1.215265e+00	4.982036e-03	1.240839e+00
5.557592231388904e-08	9.540781e-03	9.540781e-03	1.217828e+00	1.217828e+00	4.859096e-03	1.242902e+00
5.580053168888905e-08	9.267835e-03	9.267835e-03	1.220340e+00	1.220340e+00	4.743518e-03	1.244923e+00
5.602514106388905e-08	9.011650e-03	9.011650e-03	1.222803e+00	1.222803e+00	4.634848e-03	1.246902e+00
5.624975043888905e-08	8.771180e-03	8.771180e-03	1.225217e+00	1.225217e+00	4.532659e-03	1.248842e+00
5.647435981388906e-08	8.545440e-03	8.545440e-03	1.227583e+00	1.227583e+00	4.436555e-03	1.250743e+00
5.669896918888906e-08	8.333508e-03	8.333508e-03	1.229902e+00	1.229902e+00	4.346161e-03	1.252605e+00
5.692357856388906e-08	8.134523e-03	8.134523e-03	1.232175e+00	1.232175e+00	4.261128e-03	1.254430e+00
5.714818793888906e-08	7.947677e-03	7.947677e-03	1.234403e+00	1.234403e+00	4.181126e-03	1.256217e+00
5.737279731388907e-08	7.772212e-03	7.772212e-03	1.236586e+00	1.236586e+00	4.105849e-03	1.257968e+00
5.759740668888907e-08	7.607421e-03	7.607421e-03	1.238726e+00	1.238726e+00	4.035009e-03	1.259683e+00
5.782201606388907e-08	7.452638e-03	7.452638e-03	1.240823e+00	1.240823e+00	3.968336e-03	1.261363e+00
5.804662543888908e-08	7.307241e-03	7.307241e-03	1.242878e+00	1.242878e+00	3.905577e-03	1.263009e+00
5.827123481388908e-08	7.170648e-03	7.170648e-03	1.244892e+00	1.244892e+00	3.846494e-03	1.264621e+00
5.849584418888908e-08	7.042313e-03	7.042313e-03	1.246865e+00	1.246865e+00	3.790865e-03	1.266200e+00
5.872045356388908e-08	6.921723e-03	6.921723e-03	1.248799e+00	1.248799e+00	3.738482e-03	1.267747e+00
5.894506293888909e-08	6.808399e-03	6.808399e-03	1.250694e+00	1.250694e+00	3.689148e-03	1.269262e+00
5.916967231388909e-08	6.701892e-03	6.701892e-03	1.252550e+00	1.252550e+00	3.642681e-03	1.270745e+00
5.939428168888909e-08	6.601783e-03	6.601783e-03	1.254369e+00	1.254369e+00	3.598908e-03	1.272199e+00
5.961889106388909e-08	6.507674e-03	6.507674e-03	1.256152e+00	1.256152e+00	3.557668e-03	1.273622e+00
5.984350043888909e-08	6.419199e-03	6.419199e-03	1.257898e+00	1.257898e+00	3.518810e-03	1.275016e+00
6.006810981388909e-08	6.336009e-03	6.336009e-03	1.259609e+00	1.259609e+00	3.482191e-03	1.276381e+00
6.029271918888910e-08	6.257781e-03	6.257781e-03	1.261285e+00	1.261285e+00	3.447679e-03	1.277718e+00
6.051732856388910e-08	6.184211e-03	6.184211e-03	1.262926e+00	1.262926e+00	3.415148e-03	1.279027e+00
6.074193793888910e-08	6.115013e-03	6.115013e-03	1.264535e+00	1.264535e+00	3.384480e-03	1.280309e+00
6.096654731388911e-08	6.049919e-03	6.049919e-03	1.266111e+00	1.266111e+00	3.355567e-03	1.281565e+00
6.119115668888911e-08	5.988681e-03	5.988681e-03	1.267654e+00	1.267654e+00	3.328304e-03	1.282794e+00
6.141576606388911e-08	5.931062e-03	5.931062e-03	1.269166e+00	1.269166e+00	3.302594e-03	1.283998e+00
6.164037543888911e-08	5.876843e-03	5.876843e-03	1.270648e+00	1.270648e+00	3.278347e-03	1.285177e+00
6.186498481388912e-08	5.825817e-03	5.825817e-03	1.272098e+00	1.272098e+00	3.255476e-03	1.286331e+00
6.208959418888912e-08	5.777791e-03	5.777791e-03	1.273520e+00	1.273520e+00	3.233901e-03	1.287461e+00
6.231420356388912e-08	5.732583e-03	5.732583e-03	1.274911e+00	1.274911e+00	3.213547e-03	1.288567e+00
6.253881293888913e-08	5.690022e-03	5.690022e-03	1.276275e+00	1.276275e+00	3.194343e-03	1.289650e+00
6.276342231388913e-08	5.649950e-03	5.649950e-03	1.277610e+00	1.277610e+00	3.176222e-03	1.290711e+00
6.298803168888913e-08	5.612217e-03	5.612217e-03	1.278917e+00	1.278917e+00	3.159121e-03	1.291749e+00
6.321264106388913e-08	5.576682e-03	5.576682e-03	1.280198e+00	1.280198e+00	3.142982e-03	1.292766e+00
6.343725043888914e-08	5.543214e-03	5.543214e-03	1.281452e+00	1.281452e+00	3.127749e-03	1.293761e+00
6.366185981388914e-08	5.511688e-03	5.511688e-03	1.282681e+00	1.282681e+00	3.113370e-03	1.294736e+00
6.388646918888914e-08	5.481989e-03	5.481989e-03	1.283883e+00	1.283883e+00	3.099797e-03	1.295689e+00
6.411107856388915e-08	5.454008e-03	5.454008e-03	1.285061e+00	1.285061e+00	3.086983e-03	1.296623e+00
6.433568793888915e-08	5.427643e-03	5.427643e-03	1.286215e+00	1.286215e+00	3.074885e-03	1.297537e+00
6.456029731388915e-08	5.402798e-03	5.402798e-03	1.287344e+00	1.287344e+00	3.063463e-03	1.298432e+00
6.478490668888915e-08	5.379383e-03	5.379383e-03	1.288450e+00	1.288450e+00	3.052678e-03	1.299308e+00
6.500951606388916e-08	5.357313e-03	5.357313e-03	1.289533e+00	1.289533e+00	3.042493e-03	1.300165e+00
6.523412543888916e-08	5.336510e-03	5.336510e-03	1.290594e+00	1.290594e+00	3.032877e-03	1.301004e+00
6.545873481388916e-08	5.316898e-03	5.316898e-03	1.291632e+00	1.291632e+00	3.023795e-03	1.301825e+00
6.568334418888916e-08	5.298408e-03	5.298408e-03	1.292648e+00	1.292648e+00	3.015218e-03	1.302629e+00
6.590795356388917e-08	5.280974e-03	5.280974e-03	1.293643e+00	1.293643e+00	3.007119e-03	1.303416e+00
6.613256293888917e-08	5.264535e-03	5.264535e-03	1.294618e+00	1.294618e+00	2.999469e-03	1.304186e+00
6.635717231388917e-08	5.249031e-03	5.249031e-03	1.295572e+00	1.295572e+00	2.992245e-03	1.304940e+00
6.658178168888918e-08	5.234410e-03	5.234410e-03	1.296506e+00	1.296506e+00	2.985422e-03	1.305678e+00
6.680639106388918e-08	5.220620e-03	5.220620e-03	1.297420e+00	1.297420e+00	2.978979e-03	1.306400e+00
6.703100043888918e-08	5.207612e-03	5.207612e-03	1.298316e+00	1.298316e+00	2.972894e-03	1.307106e+00
6.725560981388918e-08	5.195342e-03	5.195342e-03	1.299192e+00	1.299192e+00	2.967147e-03	1.307798e+00
6.748021918888919e-08	5.183766e-03	5.183766e-03	1.300050e+00	1.300050e+00	2.961720e-03	1.308475e+00
6.770482856388919e-08	5.172845e-03	5.172845e-03	1.300889e+00	1.300889e+00	2.956596e-03	1.309137e+00
6.792943793888919e-08	5.162541e-03	5.162541e-03	1.301711e+00	1.301711e+00	2.951756e-03	1.309785e+00
6.815404731388920e-08	5.152820e-03	5.152820e-03	1.302516e+00	1.302516e+00	2.947187e-03	1.310419e+00
6.837865668888920e-08	5.143647e-03	5.143647e-03	1.303304e+00	1.303304e+00	2.942873e-03	1.311040e+00
6.860326606388920e-08	5.134992e-03	5.134992e-03	1.304075e+00	1.304075e+00	2.938800e-03	1.311647e+00
6.882787543888920e-08	5.126825e-03	5.126825e-03	1.304829e+00	1.304829e+00	2.934955e-03	1.312242e+00
6.905248481388921e-08	5.119118e-03	5.119118e-03	1.305568e+00	1.305568e+00	2.931326e-03	1.312823e+00
6.927709418888921e-08	5.111845e-03	5.111845e-03	1.306291e+00	1.306291e+00	2.927901e-03	1.313392e+00
6.950170356388921e-08	5.104982e-03	5.104982e-03	1.306998e+00	1.306998e+00	2.924669e-03	1.313949e+00
6.972631293888922e-08	5.098506e-03	5.098506e-03	1.307691e+00	1.307691e+00	2.921619e-03	1.314494e+00
6.995092231388922e-08	5.092395e-03	5.092395e-03	1.308369e+00	1.308369e+00	2.918742e-03	1.315027e+00
7.017553168888922e-08	5.086627e-03	5.086627e-03	1.309032e+00	1.309032e+00	2.916028e-03	1.315549e+00
7.040014106388922e-08	5.081186e-03	5.081186e-03	1.309681e+00	1.309681e+00	2.913468e-03	1.316059e+00
7.062475043888923e-08	5.076050e-03	5.076050e-03	1.310317e+00	1.310317e+00	2.911055e-03	1.316558e+00
7.084935981388923e-08	5.071205e-03	5.071205e-03	1.310938e+00	1.310938e+00	2.908780e-03	1.317047e+00
7.107396918888923e-08	5.066633e-03	5.066633e-03	1.311547e+00	1.311547e+00	2.906635e-03	1.317525e+00
7.129857856388924e-08	5.062320e-03	5.062320e-03	1.312142e+00	1.312142e+00	2.904614e-03	1.317993e+00
7.152318793888924e-08	5.058250e-03	5.058250e-03	1.312725e+00	1.312725e+00	2.902711e-03	1.318450e+00
7.174779731388924e-08	5.054412e-03	5.054412e-03	1.313295e+00	1.313295e+00	2.900918e-03	1.318898e+00
7.197240668888924e-08	5.050791e-03	5.050791e-03	1.313854e+00	1.313854e+00	2.899231e-03	1.319336e+00
7.219701606388925e-08	5.047376e-03	5.047376e-03	1.314399e+00	1.314399e+00	2.897643e-03	1.319764e+00
7.242162543888925e-08	5.044155e-03	5.044155e-03	1.314934e+00	1.314934e+00	2.896148e-03	1.320184e+00
7.264623481388925e-08	5.041118e-03	5.041118e-03	1.315457e+00	1.315457e+00	2.894742e-03	1.320594e+00
7.287084418888925e-08	5.038255e-03	5.038255e-03	1.315968e+00	1.315968e+00	2.893421e-03	1.320995e+00
7.309545356388926e-08	5.035555e-03	5.035555e-03	1.316469e+00	1.316469e+00	2.892179e-03	1.321387e+00
7.332006293888926e-08	5.033011e-03	5.033011e-03	1.316959e+00	1.316959e+00	2.891013e-03	1.321771e+00
7.354467231388926e-08	5.030613e-03	5.030613e-03	1.317438e+00	1.317438e+00	2.889918e-03	1.322147e+00
7.376928168888927e-08	5.028354e-03	5.028354e-03	1.317907e+00	1.317907e+00	2.888890e-03	1.322514e+00
7.399389106388927e-08	5.026226e-03	5.026226e-03	1.318366e+00	1.318366e+00	2.887927e-03	1.322873e+00
7.421850043888927e-08	5.024222e-03	5.024222e-03	1.318815e+00	1.318815e+00	2.887024e-03	1.323225e+00
7.444310981388927e-08	5.022335e-03	5.022335e-03	1.319254e+00	1.319254e+00	2.886178e-03	1.323569e+00
7.466771918888928e-08	5.020559e-03	5.020559e-03	1.319684e+00	1.319684e+00	2.885386e-03	1.323905e+00
7.489232856388928e-08	5.018887e-03	5.018887e-03	1.320104e+00	1.320104e+00	2.884645e-03	1.324234e+00
7.511693793888928e-08	5.017314e-03	5.017314e-03	1.320515e+00	1.320515e+00	2.883953e-03	1.324556e+00
7.534154731388929e-08	5.015835e-03	5.015835e-03	1.320918e+00	1.320918e+00	2.883306e-03	1.324871e+00
7.556615668888929e-08	5.014445e-03	5.014445e-03	1.321311e+00	1.321311e+00	2.882703e-03	1.325179e+00
7.579076606388929e-08	5.013138e-03	5.013138e-03	1.321697e+00	1.321697e+00	2.882141e-03	1.325481e+00
7.601537543888929e-08	5.011910e-03	5.011910e-03	1.322073e+00	1.322073e+00	2.881617e-03	1.325775e+00
7.623998481388930e-08	5.010757e-03	5.010757e-03	1.322442e+00	1.322442e+00	2.881130e-03	1.326063e+00
7.646459418888930e-08	5.009675e-03	5.009675e-03	1.322803e+00	1.322803e+00	2.880678e-03	1.326345e+00
7.668920356388930e-08	5.008660e-03	5.008660e-03	1.323156e+00	1.323156e+00	2.880258e-03	1.326621e+00
7.691381293888931e-08	5.007708e-03	5.007708e-03	1.323501e+00	1.323501e+00	2.879870e-03	1.326891e+00
7.713842231388931e-08	5.006816e-03	5.006816e-03	1.323838e+00	1.323838e+00	2.879510e-03	1.327155e+00
7.736303168888931e-08	5.005981e-03	5.005981e-03	1.324168e+00	1.324168e+00	2.879178e-03	1.327413e+00
7.758764106388931e-08	5.005199e-03	5.005199e-03	1.324492e+00	1.324492e+00	2.878873e-03	1.327665e+00
7.781225043888932e-08	5.004467e-03	5.004467e-03	1.324808e+00	1.324808e+00	2.878591e-03	1.327912e+00
7.803685981388932e-08	5.003784e-03	5.003784e-03	1.325117e+00	1.325117e+00	2.878333e-03	1.328153e+00
7.826146918888932e-08	5.003145e-03	5.003145e-03	1.325419e+00	1.325419e+00	2.878097e-03	1.328390e+00
7.848607856388933e-08	5.002550e-03	5.002550e-03	1.325715e+00	1.325715e+00	2.877882e-03	1.328620e+00
7.871068793888933e-08	5.001994e-03	5.001994e-03	1.326004e+00	1.326004e+00	2.877686e-03	1.328846e+00
7.893529731388933e-08	5.001477e-03	5.001477e-03	1.326287e+00	1.326287e+00	2.877509e-03	1.329067e+00
7.915990668888933e-08	5.000995e-03	5.000995e-03	1.326564e+00	1.326564e+00	2.877348e-03	1.329283e+00
7.938451606388934e-08	5.000548e-03	5.000548e-03	1.326835e+00	1.326835e+00	2.877204e-03	1.329495e+00
7.960912543888934e-08	5.000134e-03	5.000134e-03	1.327100e+00	1.327100e+00	2.877076e-03	1.329701e+00
7.983373481388934e-08	4.999749e-03	4.999749e-03	1.327359e+00	1.327359e+00	2.876962e-03	1.329903e+00
8.005834418888934e-08	4.999393e-03	4.999393e-03	1.327612e+00	1.327612e+00	2.876861e-03	1.330101e+00
8.028295356388935e-08	4.999064e-03	4.999064e-03	1.327860e+00	1.327860e+00	2.876774e-03	1.330294e+00
8.050756293888935e-08	4.998761e-03	4.998761e-03	1.328103e+00	1.328103e+00	2.876698e-03	1.330484e+00
8.073217231388935e-08	4.998482e-03	4.998482e-03	1.328340e+00	1.328340e+00	2.876634e-03	1.330668e+00
8.095678168888936e-08	4.998226e-03	4.998226e-03	1.328572e+00	1.328572e+00	2.876580e-03	1.330849e+00
8.118139106388936e-08	4.997991e-03	4.997991e-03	1.328799e+00	1.328799e+00	2.876536e-03	1.331026e+00
8.140600043888936e-08	4.997776e-03	4.997776e-03	1.329021e+00	1.329021e+00	2.876502e-03	1.331199e+00
8.163060981388936e-08	4.997580e-03	4.997580e-03	1.329237e+00	1.329237e+00	2.876476e-03	1.331368e+00
8.185521918888937e-08	4.997403e-03	4.997403e-03	1.329450e+00	1.329450e+00	2.876459e-03	1.331534e+00
8.207982856388937e-08	4.997242e-03	4.997242e-03	1.329657e+00	1.329657e+00	2.876449e-03	1.331695e+00
8.230443793888937e-08	4.997097e-03	4.997097e-03	1.329860e+00	1.329860e+00	2.876447e-03	1.331854e+00
8.252904731388938e-08	4.996968e-03	4.996968e-03	1.330059e+00	1.330059e+00	2.876451e-03	1.332008e+00
8.275365668888938e-08	4.996852e-03	4.996852e-03	1.330253e+00	1.330253e+00	2.876461e-03	1.332160e+00
8.297826606388938e-08	4.996750e-03	4.996750e-03	1.330443e+00	1.330443e+00	2.876477e-03	1.332307e+00
8.320287543888938e-08	4.996660e-03	4.996660e-03	1.330629e+00	1.330629e+00	2.876499e-03	1.332452e+00
8.342748481388939e-08	4.996582e-03	4.996582e-03	1.330810e+00	1.330810e+00	2.876526e-03	1.332594e+00
8.365209418888939e-08	4.996516e-03	4.996516e-03	1.330988e+00	1.330988e+00	2.876557e-03	1.332732e+00
8.387670356388939e-08	4.996459e-03	4.996459e-03	1.331162e+00	1.331162e+00	2.876593e-03	1.332867e+00
8.410131293888940e-08	4.996412e-03	4.996412e-03	1.331332e+00	1.331332e+00	2.876632e-03	1.333000e+00
8.432592231388940e-08	4.996374e-03	4.996374e-03	1.331498e+00	1.331498e+00	2.876676e-03	1.333129e+00
8.455053168888940e-08	4.996345e-03	4.996345e-03	1.331661e+00	1.331661e+00	2.876722e-03	1.333256e+00
8.477514106388940e-08	4.996324e-03	4.996324e-03	1.331820e+00	1.331820e+00	2.876773e-03	1.333379e+00
8.499975043888941e-08	4.996310e-03	4.996310e-03	1.331975e+00	1.331975e+00	2.876826e-03	1.333500e+00
8.522435981388941e-08	4.996303e-03	4.996303e-03	1.332127e+00	1.332127e+00	2.876881e-03	1.333619e+00
8.544896918888941e-08	4.996303e-03	4.996303e-03	1.332276e+00	1.332276e+00	2.876939e-03	1.333734e+00
8.567357856388942e-08	4.996310e-03	4.996310e-03	1.332421e+00	1.332421e+00	2.876999e-03	1.333848e+00
8.589818793888942e-08	4.996321e-03	4.996321e-03	1.332563e+00	1.332563e+00	2.877061e-03	1.333958e+00
8.612279731388942e-08	4.996338e-03	4.996338e-03	1.332702e+00	1.332702e+00	2.877126e-03	1.334066e+00
8.634740668888942e-08	4.996360e-03	4.996360e-03	1.332838e+00	1.332838e+00	2.877191e-03	1.334172e+00
8.657201606388943e-08	4.996386e-03	4.996386e-03	1.332971e+00	1.332971e+00	2.877258e-03	1.334275e+00
8.679662543888943e-08	4.996417e-03	4.996417e-03	1.333101e+00	1.333101e+00	2.877327e-03	1.334377e+00
8.702123481388943e-08	4.996452e-03	4.996452e-03	1.333228e+00	1.333228e+00	2.877396e-03	1.334476e+00
8.724584418888943e-08	4.996490e-03	4.996490e-03	1.333353e+00	1.333353e+00	2.877467e-03	1.334572e+00
8.747045356388944e-08	4.996532e-03	4.996532e-03	1.333474e+00	1.333474e+00	2.877538e-03	1.334667e+00
8.945985088531804e-08	4.997112e-03	4.997112e-03	1.334382e+00	1.334382e+00	2.878227e-03	1.335372e+00
9.144924820674663e-08	4.997675e-03	4.997675e-03	1.335179e+00	1.335179e+00	2.878863e-03	1.335992e+00
9.343864552817523e-08	4.998221e-03	4.998221e-03	1.335865e+00	1.335865e+00	2.879447e-03	1.336525e+00
9.542804284960383e-08	4.998750e-03	4.998750e-03	1.336440e+00	1.336440e+00	2.879977e-03	1.336972e+00
9.741744017103243e-08	4.999262e-03	4.999262e-03	1.336905e+00	1.336905e+00	2.880456e-03	1.337333e+00
9.940683749246101e-08	4.999757e-03	4.999757e-03	1.337260e+00	1.337260e+00	2.880882e-03	1.337608e+00
1.013962348138896e-07	5.000235e-03	5.000235e-03	1.337503e+00	1.337503e+00	2.881255e-03	1.337797e+00
1.048295495460325e-07	5.000765e-03	5.000765e-03	1.337838e+00	1.337838e+00	2.881694e-03	1.338057e+00
1.082628642781753e-07	5.001213e-03	5.001213e-03	1.338119e+00	1.338119e+00	2.882064e-03	1.338275e+00
1.116961790103182e-07	5.001579e-03	5.001579e-03	1.338346e+00	1.338346e+00	2.882366e-03	1.338450e+00
1.151294937424610e-07	5.001863e-03	5.001863e-03	1.338518e+00	1.338518e+00	2.882598e-03	1.338584e+00
1.185628084746039e-07	5.002064e-03	5.002064e-03	1.338637e+00	1.338637e+00	2.882762e-03	1.338676e+00
1.219961232067467e-07	5.002184e-03	5.002184e-03	1.338701e+00	1.338701e+00	2.882857e-03	1.338726e+00
1.254294379388895e-07	5.002221e-03	5.002221e-03	1.338712e+00	1.338712e+00	2.882882e-03	1.338735e+00
1.299216254388893e-07	5.002299e-03	5.002299e-03	1.338755e+00	1.338755e+00	2.882945e-03	1.338768e+00
1.300000000000000e-07	5.002300e-03	5.002300e-03	1.338756e+00	1.338756e+00	2.883022e-03	1.338768e+00
1.300224609375000e-07	4.993308e-03	4.993308e-03	1.338748e+00	1.338748e+00	2.882557e-03	1.338768e+00
1.300673828125000e-07	4.955878e-03	4.955878e-03	1.338716e+00	1.338716e+00	2.879726e-03	1.338766e+00
1.301572265625000e-07	4.796256e-03	4.796256e-03	1.338587e+00	1.338587e+00	2.860537e-03	1.338747e+00
1.303369140625000e-07	4.272800e-03	4.272800e-03	1.338161e+00	1.338161e+00	2.776213e-03	1.338662e+00
1.305000000000000e-07	3.658924e-03	3.658924e-03	1.337650e+00	1.337650e+00	2.659891e-03	1.338544e+00
1.305224609375000e-07	3.564656e-03	3.564656e-03	1.337566e+00	1.337566e+00	2.636836e-03	1.338520e+00
1.305673828125000e-07	3.388695e-03	3.388695e-03	1.337423e+00	1.337423e+00	2.590758e-03	1.338473e+00
1.306572265625000e-07	3.086432e-03	3.086432e-03	1.337226e+00	1.337226e+00	2.502410e-03	1.338392e+00
1.308369140625000e-07	2.602763e-03	2.602763e-03	1.336958e+00	1.336958e+00	2.340740e-03	1.338269e+00
1.310615234375000e-07	2.137190e-03	2.137190e-03	1.336696e+00	1.336696e+00	2.161136e-03	1.338168e+00
1.312861328125000e-07	1.782008e-03	1.782008e-03	1.336497e+00	1.336497e+00	2.007986e-03	1.338109e+00
1.315107421875000e-07	1.501972e-03	1.501972e-03	1.336358e+00	1.336358e+00	1.884074e-03	1.338079e+00
1.317353515625000e-07	1.269788e-03	1.269788e-03	1.336259e+00	1.336259e+00	1.788426e-03	1.338067e+00
1.319599609375000e-07	1.079135e-03	1.079135e-03	1.336183e+00	1.336183e+00	1.719602e-03	1.338068e+00
1.321845703125000e-07	9.411745e-04	9.411745e-04	1.336121e+00	1.336121e+00	1.677271e-03	1.338077e+00
1.324091796874999e-07	8.484661e-04	8.484661e-04	1.336071e+00	1.336071e+00	1.657264e-03	1.338090e+00
1.326337890624999e-07	7.761769e-04	7.761769e-04	1.336030e+00	1.336030e+00	1.650414e-03	1.338104e+00
1.328583984374999e-07	7.131224e-04	7.131224e-04	1.335995e+00	1.335995e+00	1.648880e-03	1.338117e+00
1.330000000000000e-07	6.778789e-04	6.778789e-04	1.335976e+00	1.335976e+00	1.649163e-03	1.338125e+00
1.330005000000000e-07	6.777677e-04	6.777677e-04	1.335976e+00	1.335976e+00	8.574586e-04	1.337296e+00
1.330015000000000e-07	6.775454e-04	6.775454e-04	1.335976e+00	1.335976e+00	-2.093110e-03	1.335152e+00
1.330035000000000e-07	6.771014e-04	6.771014e-04	1.335976e+00	1.335976e+00	-9.814463e-03	1.331988e+00
1.330050000000000e-07	6.767687e-04	6.767687e-04	1.335976e+00	1.335976e+00	-1.463497e-02	1.332548e+00
1.330052328096333e-07	6.767171e-04	6.767171e-04	1.335975e+00	1.335975e+00	-1.491047e-02	1.332886e+00
1.330056984288997e-07	6.766141e-04	6.766141e-04	1.335975e+00	1.335975e+00	-1.531422e-02	1.333474e+00
1.330066296674328e-07	6.764079e-04	6.764079e-04	1.335975e+00	1.335975e+00	-1.573124e-02	1.334283e+00
1.330077083150628e-07	6.761694e-04	6.761694e-04	1.335975e+00	1.335975e+00	-1.582221e-02	1.334757e+00
1.330090659661474e-07	6.758695e-04	6.758695e-04	1.335975e+00	1.335975e+00	-1.560373e-02	1.334961e+00
1.330107573416612e-07	6.754964e-04	6.754964e-04	1.335975e+00	1.335975e+00	-1.503103e-02	1.335197e+00
