time	V(bit0)	V(bit1)	V(bit2)	V(bit3)	V(bitline0)	V(bitline1)
4.520170021104729e-08	1.064682e+00	1.064681e+00	3.152124e-01	3.152126e-01	1.160010e+00	2.440506e-01
4.542630958604729e-08	1.074339e+00	1.074337e+00	3.078919e-01	3.078921e-01	1.166865e+00	2.383426e-01
4.565091896104729e-08	1.083709e+00	1.083708e+00	3.007399e-01	3.007401e-01	1.173482e+00	2.327669e-01
4.587552833604729e-08	1.092797e+00	1.092796e+00	2.937528e-01	2.937530e-01	1.179868e+00	2.273208e-01
4.610013771104730e-08	1.101610e+00	1.101609e+00	2.869270e-01	2.869271e-01	1.186029e+00	2.220015e-01
4.632474708604730e-08	1.110152e+00	1.110151e+00	2.802590e-01	2.802590e-01	1.191975e+00	2.168062e-01
4.654935646104730e-08	1.118429e+00	1.118428e+00	2.737451e-01	2.737452e-01	1.197709e+00	2.117322e-01
4.677396583604731e-08	1.126447e+00	1.126446e+00	2.673822e-01	2.673822e-01	1.203241e+00	2.067770e-01
4.699857521104731e-08	1.134211e+00	1.134211e+00	2.611669e-01	2.611669e-01	1.208575e+00	2.019379e-01
4.722318458604731e-08	1.141728e+00	1.141728e+00	2.550959e-01	2.550960e-01	1.213719e+00	1.972125e-01
4.744779396104731e-08	1.149003e+00	1.149003e+00	2.491662e-01	2.491662e-01	1.218678e+00	1.925982e-01
4.767240333604732e-08	1.156042e+00	1.156042e+00	2.433746e-01	2.433746e-01	1.223459e+00	1.880927e-01
4.789701271104732e-08	1.162852e+00	1.162851e+00	2.377182e-01	2.377182e-01	1.228067e+00	1.836936e-01
4.812162208604732e-08	1.169437e+00	1.169437e+00	2.321939e-01	2.321939e-01	1.232509e+00	1.793985e-01
4.834623146104732e-08	1.175805e+00	1.175805e+00	2.267988e-01	2.267988e-01	1.236789e+00	1.752053e-01
4.857084083604733e-08	1.181960e+00	1.181960e+00	2.215302e-01	2.215302e-01	1.240913e+00	1.711116e-01
4.879545021104733e-08	1.187909e+00	1.187909e+00	2.163853e-01	2.163853e-01	1.244886e+00	1.671153e-01
4.902005958604733e-08	1.193658e+00	1.193658e+00	2.113613e-01	2.113613e-01	1.248714e+00	1.632143e-01
4.924466896104734e-08	1.199211e+00	1.199211e+00	2.064556e-01	2.064556e-01	1.252401e+00	1.594064e-01
4.946927833604734e-08	1.204575e+00	1.204575e+00	2.016657e-01	2.016657e-01	1.255952e+00	1.556897e-01
4.969388771104734e-08	1.209756e+00	1.209756e+00	1.969889e-01	1.969889e-01	1.259373e+00	1.520621e-01
4.991849708604734e-08	1.214758e+00	1.214757e+00	1.924227e-01	1.924227e-01	1.262666e+00	1.485216e-01
5.014310646104735e-08	1.219586e+00	1.219586e+00	1.879648e-01	1.879648e-01	1.265837e+00	1.450664e-01
5.036771583604735e-08	1.224247e+00	1.224247e+00	1.836128e-01	1.836128e-01	1.268891e+00	1.416945e-01
5.059232521104735e-08	1.228745e+00	1.228745e+00	1.793642e-01	1.793642e-01	1.271830e+00	1.384041e-01
5.081693458604736e-08	1.233086e+00	1.233086e+00	1.752169e-01	1.752169e-01	1.274660e+00	1.351934e-01
5.104154396104736e-08	1.237273e+00	1.237273e+00	1.711686e-01	1.711686e-01	1.277384e+00	1.320606e-01
5.126615333604736e-08	1.241313e+00	1.241313e+00	1.672171e-01	1.672171e-01	1.280005e+00	1.290039e-01
5.149076271104736e-08	1.245209e+00	1.245209e+00	1.633603e-01	1.633603e-01	1.282528e+00	1.260218e-01
5.171537208604737e-08	1.248966e+00	1.248966e+00	1.595960e-01	1.595960e-01	1.284956e+00	1.231124e-01
5.193998146104737e-08	1.252589e+00	1.252589e+00	1.559222e-01	1.559222e-01	1.287292e+00	1.202742e-01
5.216459083604737e-08	1.256081e+00	1.256081e+00	1.523369e-01	1.523369e-01	1.289540e+00	1.175055e-01
5.238920021104738e-08	1.259449e+00	1.259449e+00	1.488381e-01	1.488381e-01	1.291703e+00	1.148048e-01
5.261380958604738e-08	1.262694e+00	1.262694e+00	1.454238e-01	1.454238e-01	1.293784e+00	1.121706e-01
5.283841896104738e-08	1.265822e+00	1.265822e+00	1.420923e-01	1.420923e-01	1.295786e+00	1.096012e-01
5.306302833604738e-08	1.268836e+00	1.268836e+00	1.388415e-01	1.388415e-01	1.297711e+00	1.070953e-01
5.328763771104739e-08	1.271741e+00	1.271741e+00	1.356698e-01	1.356698e-01	1.299563e+00	1.046515e-01
5.351224708604739e-08	1.274539e+00	1.274539e+00	1.325753e-01	1.325753e-01	1.301344e+00	1.022681e-01
5.373685646104739e-08	1.277235e+00	1.277235e+00	1.295562e-01	1.295562e-01	1.303058e+00	9.994400e-02
5.396146583604740e-08	1.279831e+00	1.279831e+00	1.266110e-01	1.266110e-01	1.304705e+00	9.767769e-02
5.418607521104740e-08	1.282332e+00	1.282332e+00	1.237378e-01	1.237378e-01	1.306290e+00	9.546785e-02
5.441068458604740e-08	1.284741e+00	1.284741e+00	1.209351e-01	1.209351e-01	1.307813e+00	9.331319e-02
5.463529396104740e-08	1.287060e+00	1.287060e+00	1.182013e-01	1.182013e-01	1.309278e+00	9.121241e-02
5.485990333604741e-08	1.289294e+00	1.289294e+00	1.155347e-01	1.155347e-01	1.310687e+00	8.916426e-02
5.508451271104741e-08	1.291444e+00	1.291444e+00	1.129339e-01	1.129339e-01	1.312042e+00	8.716751e-02
5.530912208604741e-08	1.293514e+00	1.293514e+00	1.103973e-01	1.103973e-01	1.313344e+00	8.522096e-02
5.553373146104741e-08	1.295507e+00	1.295507e+00	1.079235e-01	1.079235e-01	1.314596e+00	8.332343e-02
5.575834083604742e-08	1.297426e+00	1.297426e+00	1.055110e-01	1.055110e-01	1.315799e+00	8.147375e-02
5.598295021104742e-08	1.299272e+00	1.299272e+00	1.031584e-01	1.031584e-01	1.316956e+00	7.967081e-02
5.620755958604742e-08	1.301049e+00	1.301049e+00	1.008643e-01	1.008643e-01	1.318068e+00	7.791349e-02
5.643216896104743e-08	1.302759e+00	1.302759e+00	9.862740e-02	9.862740e-02	1.319137e+00	7.620070e-02
5.665677833604743e-08	1.304404e+00	1.304404e+00	9.644628e-02	9.644628e-02	1.320165e+00	7.453139e-02
5.688138771104743e-08	1.305988e+00	1.305988e+00	9.431967e-02	9.431967e-02	1.321153e+00	7.290452e-02
5.710599708604743e-08	1.307511e+00	1.307511e+00	9.224631e-02	9.224631e-02	1.322102e+00	7.131907e-02
5.733060646104744e-08	1.308977e+00	1.308977e+00	9.022495e-02	9.022495e-02	1.323014e+00	6.977405e-02
5.755521583604744e-08	1.310387e+00	1.310387e+00	8.825435e-02	8.825435e-02	1.323891e+00	6.826849e-02
5.777982521104744e-08	1.311743e+00	1.311743e+00	8.633334e-02	8.633334e-02	1.324734e+00	6.680142e-02
5.800443458604745e-08	1.313048e+00	1.313048e+00	8.446073e-02	8.446073e-02	1.325544e+00	6.537193e-02
5.822904396104745e-08	1.314303e+00	1.314303e+00	8.263537e-02	8.263537e-02	1.326322e+00	6.397909e-02
5.845365333604745e-08	1.315511e+00	1.315511e+00	8.085616e-02	8.085616e-02	1.327070e+00	6.262202e-02
5.867826271104745e-08	1.316671e+00	1.316671e+00	7.912198e-02	7.912198e-02	1.327789e+00	6.129985e-02
5.890287208604746e-08	1.317788e+00	1.317788e+00	7.743177e-02	7.743177e-02	1.328480e+00	6.001171e-02
5.912748146104746e-08	1.318862e+00	1.318862e+00	7.578447e-02	7.578447e-02	1.329143e+00	5.875679e-02
5.935209083604746e-08	1.319894e+00	1.319894e+00	7.417905e-02	7.417905e-02	1.329781e+00	5.753427e-02
5.957670021104747e-08	1.320887e+00	1.320887e+00	7.261452e-02	7.261452e-02	1.330394e+00	5.634334e-02
5.980130958604746e-08	1.321842e+00	1.321842e+00	7.108988e-02	7.108988e-02	1.330983e+00	5.518323e-02
6.002591896104746e-08	1.322760e+00	1.322760e+00	6.960417e-02	6.960417e-02	1.331548e+00	5.405318e-02
6.025052833604747e-08	1.323642e+00	1.323642e+00	6.815645e-02	6.815645e-02	1.332092e+00	5.295243e-02
6.047513771104747e-08	1.324491e+00	1.324491e+00	6.674580e-02	6.674580e-02	1.332614e+00	5.188028e-02
6.069974708604747e-08	1.325307e+00	1.325307e+00	6.537131e-02	6.537131e-02	1.333116e+00	5.083600e-02
6.092435646104748e-08	1.326091e+00	1.326091e+00	6.403211e-02	6.403211e-02	1.333598e+00	4.981889e-02
6.114896583604748e-08	1.326844e+00	1.326844e+00	6.272733e-02	6.272733e-02	1.334061e+00	4.882829e-02
6.137357521104748e-08	1.327569e+00	1.327569e+00	6.145613e-02	6.145613e-02	1.334506e+00	4.786352e-02
6.159818458604748e-08	1.328266e+00	1.328266e+00	6.021770e-02	6.021770e-02	1.334934e+00	4.692394e-02
6.182279396104749e-08	1.328935e+00	1.328935e+00	5.901121e-02	5.901121e-02	1.335344e+00	4.600892e-02
6.204740333604749e-08	1.329579e+00	1.329579e+00	5.783589e-02	5.783589e-02	1.335739e+00	4.511784e-02
6.227201271104749e-08	1.330197e+00	1.330197e+00	5.669097e-02	5.669097e-02	1.336118e+00	4.425009e-02
6.249662208604750e-08	1.330792e+00	1.330792e+00	5.557569e-02	5.557569e-02	1.336482e+00	4.340508e-02
6.272123146104750e-08	1.331363e+00	1.331363e+00	5.448933e-02	5.448933e-02	1.336832e+00	4.258225e-02
6.294584083604750e-08	1.331912e+00	1.331912e+00	5.343115e-02	5.343115e-02	1.337168e+00	4.178102e-02
6.317045021104750e-08	1.332440e+00	1.332440e+00	5.240047e-02	5.240047e-02	1.337491e+00	4.100085e-02
6.339505958604751e-08	1.332947e+00	1.332947e+00	5.139659e-02	5.139659e-02	1.337801e+00	4.024120e-02
6.361966896104751e-08	1.333435e+00	1.333435e+00	5.041885e-02	5.041885e-02	1.338099e+00	3.950156e-02
6.384427833604751e-08	1.333903e+00	1.333903e+00	4.946659e-02	4.946659e-02	1.338385e+00	3.878140e-02
6.406888771104752e-08	1.334353e+00	1.334353e+00	4.853917e-02	4.853917e-02	1.338660e+00	3.808023e-02
6.429349708604752e-08	1.334785e+00	1.334785e+00	4.763597e-02	4.763597e-02	1.338924e+00	3.739756e-02
6.451810646104752e-08	1.335201e+00	1.335201e+00	4.675638e-02	4.675638e-02	1.339177e+00	3.673293e-02
6.474271583604752e-08	1.335600e+00	1.335600e+00	4.589980e-02	4.589980e-02	1.339421e+00	3.608586e-02
6.496732521104753e-08	1.335984e+00	1.335984e+00	4.506566e-02	4.506566e-02	1.339655e+00	3.545591e-02
6.519193458604753e-08	1.336353e+00	1.336353e+00	4.425338e-02	4.425338e-02	1.339880e+00	3.484263e-02
6.541654396104753e-08	1.336707e+00	1.336707e+00	4.346241e-02	4.346241e-02	1.340096e+00	3.424560e-02
6.564115333604753e-08	1.337048e+00	1.337048e+00	4.269221e-02	4.269221e-02	1.340304e+00	3.366439e-02
6.586576271104754e-08	1.337375e+00	1.337375e+00	4.194226e-02	4.194226e-02	1.340503e+00	3.309860e-02
6.609037208604754e-08	1.337689e+00	1.337689e+00	4.121203e-02	4.121203e-02	1.340694e+00	3.254782e-02
6.631498146104754e-08	1.337991e+00	1.337991e+00	4.050102e-02	4.050102e-02	1.340878e+00	3.201167e-02
6.653959083604755e-08	1.338281e+00	1.338281e+00	3.980875e-02	3.980875e-02	1.341055e+00	3.148977e-02
6.676420021104755e-08	1.338560e+00	1.338560e+00	3.913473e-02	3.913473e-02	1.341225e+00	3.098175e-02
6.698880958604755e-08	1.338827e+00	1.338827e+00	3.847850e-02	3.847850e-02	1.341388e+00	3.048724e-02
6.721341896104755e-08	1.339085e+00	1.339085e+00	3.783959e-02	3.783959e-02	1.341544e+00	3.000589e-02
6.743802833604756e-08	1.339332e+00	1.339332e+00	3.721757e-02	3.721757e-02	1.341695e+00	2.953737e-02
6.766263771104756e-08	1.339569e+00	1.339569e+00	3.661200e-02	3.661200e-02	1.341839e+00	2.908133e-02
6.788724708604756e-08	1.339797e+00	1.339797e+00	3.602245e-02	3.602245e-02	1.341978e+00	2.863746e-02
6.811185646104757e-08	1.340016e+00	1.340016e+00	3.544852e-02	3.544852e-02	1.342111e+00	2.820542e-02
6.833646583604757e-08	1.340227e+00	1.340227e+00	3.488980e-02	3.488980e-02	1.342239e+00	2.778492e-02
6.856107521104757e-08	1.340429e+00	1.340429e+00	3.434589e-02	3.434589e-02	1.342362e+00	2.737564e-02
6.878568458604757e-08	1.340623e+00	1.340623e+00	3.381642e-02	3.381642e-02	1.342480e+00	2.697730e-02
6.901029396104758e-08	1.340810e+00	1.340810e+00	3.330100e-02	3.330100e-02	1.342594e+00	2.658961e-02
6.923490333604758e-08	1.340989e+00	1.340989e+00	3.279927e-02	3.279927e-02	1.342703e+00	2.621229e-02
6.945951271104758e-08	1.341162e+00	1.341162e+00	3.231089e-02	3.231089e-02	1.342808e+00	2.584506e-02
6.968412208604759e-08	1.341327e+00	1.341327e+00	3.183549e-02	3.183549e-02	1.342908e+00	2.548766e-02
6.990873146104759e-08	1.341486e+00	1.341486e+00	3.137275e-02	3.137275e-02	1.343005e+00	2.513983e-02
7.013334083604759e-08	1.341639e+00	1.341639e+00	3.092233e-02	3.092233e-02	1.343098e+00	2.480132e-02
7.035795021104759e-08	1.341786e+00	1.341786e+00	3.048391e-02	3.048391e-02	1.343187e+00	2.447188e-02
7.058255958604760e-08	1.341927e+00	1.341927e+00	3.005717e-02	3.005717e-02	1.343273e+00	2.415128e-02
7.080716896104760e-08	1.342062e+00	1.342062e+00	2.964182e-02	2.964182e-02	1.343355e+00	2.383927e-02
7.103177833604760e-08	1.342192e+00	1.342192e+00	2.923755e-02	2.923755e-02	1.343434e+00	2.353564e-02
7.125638771104761e-08	1.342317e+00	1.342317e+00	2.884407e-02	2.884407e-02	1.343510e+00	2.324015e-02
7.148099708604761e-08	1.342437e+00	1.342437e+00	2.846111e-02	2.846111e-02	1.343583e+00	2.295260e-02
7.170560646104761e-08	1.342552e+00	1.342552e+00	2.808838e-02	2.808838e-02	1.343653e+00	2.267277e-02
7.193021583604761e-08	1.342663e+00	1.342663e+00	2.772561e-02	2.772561e-02	1.343720e+00	2.240046e-02
7.215482521104762e-08	1.342770e+00	1.342770e+00	2.737254e-02	2.737254e-02	1.343785e+00	2.213547e-02
7.237943458604762e-08	1.342872e+00	1.342872e+00	2.702893e-02	2.702893e-02	1.343847e+00	2.187760e-02
7.260404396104762e-08	1.342970e+00	1.342970e+00	2.669451e-02	2.669451e-02	1.343907e+00	2.162667e-02
7.282865333604762e-08	1.343064e+00	1.343064e+00	2.636905e-02	2.636905e-02	1.343964e+00	2.138249e-02
7.305326271104763e-08	1.343155e+00	1.343155e+00	2.605231e-02	2.605231e-02	1.344019e+00	2.114488e-02
7.327787208604763e-08	1.343242e+00	1.343242e+00	2.574406e-02	2.574406e-02	1.344072e+00	2.091367e-02
7.350248146104763e-08	1.343326e+00	1.343326e+00	2.544407e-02	2.544407e-02	1.344123e+00	2.068868e-02
7.372709083604764e-08	1.343406e+00	1.343406e+00	2.515213e-02	2.515213e-02	1.344172e+00	2.046975e-02
7.395170021104764e-08	1.343483e+00	1.343483e+00	2.486803e-02	2.486803e-02	1.344219e+00	2.025673e-02
7.417630958604764e-08	1.343558e+00	1.343558e+00	2.459155e-02	2.459155e-02	1.344264e+00	2.004944e-02
7.440091896104764e-08	1.343629e+00	1.343629e+00	2.432249e-02	2.432249e-02	1.344308e+00	1.984774e-02
7.462552833604765e-08	1.343697e+00	1.343697e+00	2.406067e-02	2.406067e-02	1.344349e+00	1.965148e-02
7.485013771104765e-08	1.343763e+00	1.343763e+00	2.380587e-02	2.380587e-02	1.344389e+00	1.946051e-02
7.507474708604765e-08	1.343826e+00	1.343826e+00	2.355793e-02	2.355793e-02	1.344428e+00	1.927469e-02
7.529935646104766e-08	1.343887e+00	1.343887e+00	2.331666e-02	2.331666e-02	1.344465e+00	1.909389e-02
7.552396583604766e-08	1.343945e+00	1.343945e+00	2.308187e-02	2.308187e-02	1.344500e+00	1.891797e-02
7.574857521104766e-08	1.344001e+00	1.344001e+00	2.285340e-02	2.285340e-02	1.344534e+00	1.874679e-02
7.597318458604766e-08	1.344055e+00	1.344055e+00	2.263108e-02	2.263108e-02	1.344567e+00	1.858024e-02
7.619779396104767e-08	1.344107e+00	1.344107e+00	2.241474e-02	2.241474e-02	1.344599e+00	1.841819e-02
7.642240333604767e-08	1.344157e+00	1.344157e+00	2.220423e-02	2.220423e-02	1.344629e+00	1.826051e-02
7.664701271104767e-08	1.344204e+00	1.344204e+00	2.199939e-02	2.199939e-02	1.344658e+00	1.810709e-02
7.687162208604768e-08	1.344250e+00	1.344250e+00	2.180007e-02	2.180007e-02	1.344686e+00	1.795782e-02
7.709623146104768e-08	1.344294e+00	1.344294e+00	2.160612e-02	2.160612e-02	1.344713e+00	1.781258e-02
7.732084083604768e-08	1.344337e+00	1.344337e+00	2.141740e-02	2.141740e-02	1.344738e+00	1.767127e-02
7.754545021104768e-08	1.344377e+00	1.344377e+00	2.123377e-02	2.123377e-02	1.344763e+00	1.753378e-02
7.777005958604769e-08	1.344416e+00	1.344416e+00	2.105509e-02	2.105509e-02	1.344787e+00	1.740001e-02
7.799466896104769e-08	1.344454e+00	1.344454e+00	2.088123e-02	2.088123e-02	1.344810e+00	1.726986e-02
7.821927833604769e-08	1.344490e+00	1.344490e+00	2.071207e-02	2.071207e-02	1.344832e+00	1.714323e-02
7.844388771104770e-08	1.344525e+00	1.344525e+00	2.054746e-02	2.054746e-02	1.344853e+00	1.702002e-02
7.866849708604770e-08	1.344558e+00	1.344558e+00	2.038731e-02	2.038731e-02	1.344873e+00	1.690015e-02
7.889310646104770e-08	1.344590e+00	1.344590e+00	2.023147e-02	2.023147e-02	1.344893e+00	1.678352e-02
7.911771583604770e-08	1.344621e+00	1.344621e+00	2.007985e-02	2.007985e-02	1.344912e+00	1.667005e-02
7.934232521104771e-08	1.344650e+00	1.344650e+00	1.993232e-02	1.993232e-02	1.344930e+00	1.655965e-02
7.956693458604771e-08	1.344679e+00	1.344679e+00	1.978878e-02	1.978878e-02	1.344947e+00	1.645225e-02
7.979154396104771e-08	1.344706e+00	1.344706e+00	1.964911e-02	1.964911e-02	1.344964e+00	1.634775e-02
8.001615333604771e-08	1.344732e+00	1.344732e+00	1.951322e-02	1.951322e-02	1.344980e+00	1.624608e-02
8.024076271104772e-08	1.344757e+00	1.344757e+00	1.938101e-02	1.938101e-02	1.344995e+00	1.614716e-02
8.046537208604772e-08	1.344782e+00	1.344782e+00	1.925237e-02	1.925237e-02	1.345010e+00	1.605093e-02
8.068998146104772e-08	1.344805e+00	1.344805e+00	1.912721e-02	1.912721e-02	1.345024e+00	1.595730e-02
8.091459083604773e-08	1.344827e+00	1.344827e+00	1.900543e-02	1.900543e-02	1.345038e+00	1.586621e-02
8.113920021104773e-08	1.344849e+00	1.344849e+00	1.888695e-02	1.888695e-02	1.345051e+00	1.577759e-02
8.136380958604773e-08	1.344869e+00	1.344869e+00	1.877167e-02	1.877167e-02	1.345064e+00	1.569137e-02
8.158841896104773e-08	1.344889e+00	1.344889e+00	1.865951e-02	1.865951e-02	1.345076e+00	1.560749e-02
8.181302833604774e-08	1.344908e+00	1.344908e+00	1.855039e-02	1.855039e-02	1.345087e+00	1.552588e-02
8.203763771104774e-08	1.344927e+00	1.344927e+00	1.844423e-02	1.844423e-02	1.345099e+00	1.544649e-02
8.226224708604774e-08	1.344944e+00	1.344944e+00	1.834093e-02	1.834093e-02	1.345109e+00	1.536925e-02
8.248685646104775e-08	1.344961e+00	1.344961e+00	1.824044e-02	1.824044e-02	1.345120e+00	1.529410e-02
8.271146583604775e-08	1.344977e+00	1.344977e+00	1.814267e-02	1.814267e-02	1.345130e+00	1.522100e-02
8.293607521104775e-08	1.344993e+00	1.344993e+00	1.804754e-02	1.804754e-02	1.345139e+00	1.514987e-02
8.316068458604775e-08	1.345008e+00	1.345008e+00	1.795499e-02	1.795499e-02	1.345149e+00	1.508068e-02
8.338529396104776e-08	1.345023e+00	1.345023e+00	1.786495e-02	1.786495e-02	1.345157e+00	1.501336e-02
8.360990333604776e-08	1.345037e+00	1.345037e+00	1.777735e-02	1.777735e-02	1.345166e+00	1.494787e-02
8.383451271104776e-08	1.345050e+00	1.345050e+00	1.769213e-02	1.769213e-02	1.345174e+00	1.488416e-02
8.405912208604777e-08	1.345063e+00	1.345063e+00	1.760921e-02	1.760921e-02	1.345182e+00	1.482218e-02
8.428373146104777e-08	1.345075e+00	1.345075e+00	1.752854e-02	1.752854e-02	1.345190e+00	1.476188e-02
8.450834083604777e-08	1.345087e+00	1.345087e+00	1.745006e-02	1.745006e-02	1.345197e+00	1.470322e-02
8.473295021104777e-08	1.345098e+00	1.345098e+00	1.737371e-02	1.737371e-02	1.345204e+00	1.464614e-02
8.495755958604778e-08	1.345109e+00	1.345109e+00	1.729942e-02	1.729942e-02	1.345211e+00	1.459062e-02
8.518216896104778e-08	1.345120e+00	1.345120e+00	1.722715e-02	1.722715e-02	1.345217e+00	1.453661e-02
8.540677833604778e-08	1.345130e+00	1.345130e+00	1.715684e-02	1.715684e-02	1.345223e+00	1.448406e-02
8.563138771104779e-08	1.345140e+00	1.345140e+00	1.708844e-02	1.708844e-02	1.345229e+00	1.443295e-02
8.585599708604779e-08	1.345149e+00	1.345149e+00	1.702190e-02	1.702190e-02	1.345235e+00	1.438321e-02
8.608060646104779e-08	1.345158e+00	1.345158e+00	1.695716e-02	1.695716e-02	1.345241e+00	1.433483e-02
8.630521583604779e-08	1.345167e+00	1.345167e+00	1.689417e-02	1.689417e-02	1.345246e+00	1.428777e-02
8.652982521104780e-08	1.345175e+00	1.345175e+00	1.683290e-02	1.683290e-02	1.345251e+00	1.424198e-02
8.675443458604780e-08	1.345183e+00	1.345183e+00	1.677329e-02	1.677329e-02	1.345256e+00	1.419744e-02
8.697904396104780e-08	1.345191e+00	1.345191e+00	1.671530e-02	1.671530e-02	1.345261e+00	1.415411e-02
8.720365333604780e-08	1.345198e+00	1.345198e+00	1.665888e-02	1.665888e-02	1.345265e+00	1.411195e-02
8.742826271104781e-08	1.345205e+00	1.345205e+00	1.660399e-02	1.660399e-02	1.345270e+00	1.407094e-02
8.967435646104784e-08	1.345254e+00	1.345254e+00	1.617783e-02	1.617783e-02	1.345300e+00	1.375262e-02
9.192045021104786e-08	1.345294e+00	1.345294e+00	1.581378e-02	1.581378e-02	1.345325e+00	1.348070e-02
9.416654396104789e-08	1.345327e+00	1.345327e+00	1.551183e-02	1.551183e-02	1.345345e+00	1.325518e-02
9.641263771104792e-08	1.345351e+00	1.345351e+00	1.527199e-02	1.527199e-02	1.345360e+00	1.307607e-02
9.865873146104795e-08	1.345367e+00	1.345367e+00	1.509425e-02	1.509425e-02	1.345370e+00	1.294335e-02
1.009048252110480e-07	1.345374e+00	1.345374e+00	1.497861e-02	1.497861e-02	1.345375e+00	1.285704e-02
1.031509189610480e-07	1.345374e+00	1.345374e+00	1.492507e-02	1.492507e-02	1.345375e+00	1.281713e-02
1.069692783360480e-07	1.345378e+00	1.345378e+00	1.483935e-02	1.483935e-02	1.345378e+00	1.275315e-02
1.107876377110479e-07	1.345382e+00	1.345382e+00	1.476918e-02	1.476918e-02	1.345380e+00	1.270078e-02
1.146059970860479e-07	1.345385e+00	1.345385e+00	1.471454e-02	1.471454e-02	1.345382e+00	1.266001e-02
1.184243564610478e-07	1.345387e+00	1.345387e+00	1.467545e-02	1.467545e-02	1.345383e+00	1.263084e-02
1.222427158360478e-07	1.345388e+00	1.345388e+00	1.465191e-02	1.465191e-02	1.345384e+00	1.261327e-02
1.260610752110477e-07	1.345388e+00	1.345388e+00	1.464390e-02	1.464390e-02	1.345384e+00	1.260730e-02
1.298794345860477e-07	1.345387e+00	1.345387e+00	1.465145e-02	1.465145e-02	1.345384e+00	1.261293e-02
1.300000000000000e-07	1.345387e+00	1.345387e+00	1.465129e-02	1.465129e-02	1.345384e+00	1.261275e-02
1.300224609375000e-07	1.345379e+00	1.345379e+00	1.464229e-02	1.464229e-02	1.345383e+00	1.261231e-02
1.300673828125000e-07	1.345348e+00	1.345348e+00	1.460499e-02	1.460499e-02	1.345380e+00	1.260901e-02
1.301572265625000e-07	1.345217e+00	1.345217e+00	1.444632e-02	1.444632e-02	1.345361e+00	1.258449e-02
1.303369140625000e-07	1.344790e+00	1.344790e+00	1.392636e-02	1.392636e-02	1.345274e+00	1.246990e-02
1.305000000000000e-07	1.344278e+00	1.344278e+00	1.331636e-02	1.331636e-02	1.345154e+00	1.230582e-02
1.305224609375000e-07	1.344193e+00	1.344193e+00	1.322246e-02	1.322246e-02	1.345131e+00	1.227120e-02
1.305673828125000e-07	1.344052e+00	1.344052e+00	1.304695e-02	1.304695e-02	1.345086e+00	1.220010e-02
1.306572265625000e-07	1.343859e+00	1.343859e+00	1.274400e-02	1.274400e-02	1.345008e+00	1.205491e-02
1.308369140625000e-07	1.343592e+00	1.343592e+00	1.225304e-02	1.225304e-02	1.344898e+00	1.176566e-02
1.310615234375000e-07	1.343331e+00	1.343331e+00	1.176799e-02	1.176799e-02	1.344812e+00	1.141587e-02
1.312861328125000e-07	1.343134e+00	1.343134e+00	1.138179e-02	1.138179e-02	1.344768e+00	1.109125e-02
1.315107421875000e-07	1.342996e+00	1.342996e+00	1.106153e-02	1.106153e-02	1.344752e+00	1.080320e-02
1.317353515625000e-07	1.342898e+00	1.342898e+00	1.078611e-02	1.078611e-02	1.344753e+00	1.055534e-02
1.319599609375000e-07	1.342821e+00	1.342821e+00	1.055978e-02	1.055978e-02	1.344764e+00	1.034806e-02
1.321845703125000e-07	1.342760e+00	1.342760e+00	1.040076e-02	1.040076e-02	1.344782e+00	1.018194e-02
1.324091796874999e-07	1.342710e+00	1.342710e+00	1.029852e-02	1.029852e-02	1.344804e+00	1.005230e-02
1.326337890624999e-07	1.342669e+00	1.342669e+00	1.022284e-02	1.022284e-02	1.344825e+00	9.947520e-03
1.328583984374999e-07	1.342634e+00	1.342634e+00	1.015908e-02	1.015908e-02	1.344843e+00	9.856075e-03
1.330000000000000e-07	1.342615e+00	1.342615e+00	1.012375e-02	1.012375e-02	1.344854e+00	9.802510e-03
1.330005000000000e-07	1.342615e+00	1.342615e+00	1.012364e-02	1.012364e-02	1.345806e+00	1.118277e-02
1.330015000000000e-07	1.342615e+00	1.342615e+00	1.012341e-02	1.012341e-02	1.348848e+00	1.488756e-02
1.330035000000000e-07	1.342615e+00	1.342615e+00	1.012297e-02	1.012297e-02	1.356145e+00	2.125826e-02
1.330050000000000e-07	1.342614e+00	1.342614e+00	1.012264e-02	1.012264e-02	1.360491e+00	2.223991e-02
1.330052339291649e-07	1.342614e+00	1.342614e+00	1.012259e-02	1.012259e-02	1.360755e+00	2.180185e-02
1.330057017874947e-07	1.342614e+00	1.342614e+00	1.012248e-02	1.012248e-02	1.361159e+00	2.097594e-02
1.330066375041542e-07	1.342614e+00	1.342614e+00	1.012228e-02	1.012228e-02	1.361645e+00	1.947417e-02
1.330077134738630e-07	1.342614e+00	1.342614e+00	1.012204e-02	1.012204e-02	1.361883e+00	1.803410e-02
1.330090731535106e-07	1.342614e+00	1.342614e+00	1.012174e-02	1.012174e-02	1.361899e+00	1.667077e-02
1.330107532307235e-07	1.342614e+00	1.342614e+00	1.012137e-02	1.012137e-02	1.361741e+00	1.552262e-02
1.330135072379598e-07	1.342613e+00	1.342613e+00	1.012076e-02	1.012076e-02	1.361360e+00	1.434365e-02
1.330180685926705e-07	1.342613e+00	1.342613e+00	1.011976e-02	1.011976e-02	1.360738e+00	1.319201e-02
1.330271913020920e-07	1.342612e+00	1.342612e+00	1.011778e-02	1.011778e-02	1.359802e+00	1.200015e-02
